id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
45636583,GREAT Location in Downtown Bozeman!,368324386,John,,Bozeman,45.67916,-111.04732,Entire home/apt,146,2,214,2024-09-02,4.52,1,285,57,STR23-00092
45825187,Immaculate Downtown Bozeman Condo 1 Block off Main,27061791,Ambrose & Jill,,Bozeman,45.67761,-111.04702,Entire home/apt,200,2,179,2024-08-30,3.94,1,316,51,STR20-00392
45879842,Downtown Creekside Hideaway - 30 Day Minimum,3056473,Kelly,,Bozeman,45.67102,-111.03358,Entire home/apt,230,30,0,,,1,159,0,
46104133,Lamme Hideaway,104010331,Dream MT,,Bozeman,45.68038,-111.04265,Entire home/apt,,30,37,2024-05-10,0.80,5,0,1,
46335623,Downtown Bozeman condo with mountain views,334582361,Kelly,,Bozeman,45.67934,-111.04826,Entire home/apt,192,3,133,2024-08-20,2.89,1,323,23,STR23-00166
46377655,*Downtown + Privacy * ~ 2 Separate Flats Included!,169754903,VR Bozeman,,Bozeman,45.6781,-111.03002,Entire home/apt,340,1,94,2024-08-30,2.31,5,193,29,STR23-00095
46641566,"The Aviation Suite - great location, lovely views",7161309,Orlando,,Bozeman,45.70168,-111.09859,Entire home/apt,100,30,27,2024-07-31,0.60,3,244,1,
46816607,Trailer Glamping of Story Hills,7831671,Lei-Anna & Troy,,Bozeman,45.69257,-111.02437,Entire home/apt,81,1,43,2024-06-10,1.25,1,305,13,
47359172,Modern loft near Downtown & MSU w/mountain views,78849013,Stay Montana,,Bozeman,45.69913,-111.04347,Entire home/apt,186,1,61,2024-07-14,1.40,12,342,4,STR22-00089
47469271,Basecamp Bozeman   (STR22-00050),207748076,Richard,,Bozeman,45.67383,-111.05377,Entire home/apt,73,30,43,2024-08-05,1.54,1,74,23,STR22-00050
47769612,"3 bedroom apt,  blocks from downtown",374451536,Dan,,Bozeman,45.68276953040054,-111.04389827504818,Entire home/apt,229,2,134,2024-08-25,3.07,3,139,29,STR22-00055
47871817,Cozy Studio in the Heart of Downtown,317251520,Katie,,Bozeman,45.68282,-111.04558,Entire home/apt,88,30,259,2024-09-04,6.17,4,161,80,STR23-00135
47885451,"Cannery North - Cozy, Modern 1 bedroom in Bozeman'",158595657,Mountain Home,,Bozeman,45.692997,-111.03537,Entire home/apt,165,1,48,2024-08-15,1.12,39,94,15,STR21-00009
47890304,Bozeman 303: Your Bozeman Basecamp!,21834257,Jacqui,,Bozeman,45.67851,-111.04722,Entire home/apt,166,2,166,2024-09-03,3.81,1,291,42,STR20-00399
47906487,"1 bedroom apt 5thandBeall, blocks from downtown",374451536,Dan,,Bozeman,45.68102,-111.04372,Entire home/apt,168,2,141,2024-08-29,3.28,3,127,30,STR22-00021
47966159,Picturesque condo with sweeping MT views,62463332,Devan,,Bozeman,45.64895,-111.06869,Entire home/apt,165,45,4,2023-07-18,0.15,1,62,0,
48030423,Cannery South - Sunny Two Bedroom Condo in Cannery,158595657,Mountain Home,,Bozeman,45.692997,-111.03537,Entire home/apt,275,1,48,2024-08-15,1.11,39,85,19,STR21-00008
48122335,"Bozeman Retreat - Clean, Comfortable, Downtown",103773075,Bozeman Montana,,Bozeman,45.684978,-111.041138,Entire home/apt,196,2,107,2024-09-03,2.47,4,312,25,STR21-00005
48167177,SOBO #403 Downtown & MSU KING BED,4080107,Elise,,Bozeman,45.67814,-111.04756,Entire home/apt,145,1,183,2024-09-03,4.29,2,58,61,STR23-00196
48168037,SOBO #301 Downtown & MSU Queen Bed,4080107,Elise,,Bozeman,45.67814,-111.04756,Entire home/apt,128,1,203,2024-08-29,4.74,2,53,61,STR23-00195
48200822,Private studio apartment near downtown Bozeman,150728239,Jessica,,Bozeman,45.6714,-111.05277,Entire home/apt,152,2,275,2024-09-01,6.42,1,205,65,STR23-00176
48428210,Bridger View,205470126,Chris,,Bozeman,45.69539,-111.06816,Entire home/apt,,29,23,2024-06-01,0.55,1,0,2,STR23-00012
48563248,The Cowboy Inn - Downtown Bozeman,166104792,Unwritten Stays,,Bozeman,45.68237,-111.03918,Entire home/apt,177,2,102,2024-09-01,3.11,2,321,19,STR23-00064
48700264,Prof. Decorated 3BR Townhouse & Optional Explorer,44342268,Sam,,Bozeman,45.67968,-111.09647,Entire home/apt,169,30,35,2024-07-06,0.86,1,340,9,
48793153,Smack Dab in the Middle of Bozeman!,393645536,Arik And Rachel,,Bozeman,45.68743,-111.05715,Entire home/apt,352,3,78,2024-08-20,1.92,1,323,29,STR20-00387
48974287,The Granny Flat,6343008,Drew,,Bozeman,45.69059,-111.09576,Entire home/apt,160,2,76,2024-09-02,2.40,1,148,39,STR23-00152
48979458,"Parks, trails and open spaces!",179304077,Jami,,Bozeman,45.71233,-111.07847,Entire home/apt,300,2,33,2024-08-02,0.86,1,347,8,STR21-00004
49045151,Sweet Little Bungalow -  Full of Plants and Light,174302859,Alayna,,Bozeman,45.66441,-111.04006,Entire home/apt,90,30,13,2024-07-12,0.33,1,113,3,
49096743,1 Bedroom Apartment with Spectacular Views,395972229,Cody,,Bozeman,45.69013,-111.09505,Entire home/apt,183,1,212,2024-09-04,5.40,1,158,82,Str23-00171
49196937,Downtown Bozeman Birdhouse,8224408,Paul,,Bozeman,45.68296,-111.03711,Entire home/apt,495,4,10,2024-07-08,0.26,22,138,4,str21-00012
49426669,"Beautiful, clean townhome near MSU.",398642839,Dirk,,Bozeman,45.67174,-111.058,Entire home/apt,225,28,7,2023-08-11,0.18,1,177,0,
49563956,Mountain studio-luxe finishes upscale neighborhood,72406868,Jeni,,Bozeman,45.68269,-111.10016,Entire home/apt,277,1,119,2024-08-31,3.06,1,345,22,STR21-00018
49585772,Chic Bozeman Apartment - 1 Block Off West Main St!,122381278,Evolve,,Bozeman,45.67814,-111.04756,Entire home/apt,121,3,67,2024-08-23,1.67,12,311,17,STR23-00184
49638052,Trapper's Tea Downtown,16439933,Caitlin,,Bozeman,45.67702,-111.04866,Entire home/apt,232,3,67,2024-08-20,1.70,1,112,8,STR23-00180
49748930,Outwest Hideaway - One Bedroom Apartment in Bozema,158595657,Mountain Home,,Bozeman,45.683002,-111.10436,Entire home/apt,220,1,32,2024-08-05,1.02,39,342,9,STR22-00048
49748933,West Side Oasis - Modern Townhome in Bozeman's Val,158595657,Mountain Home,,Bozeman,45.683002,-111.10436,Entire home/apt,385,1,29,2024-08-12,0.75,39,329,8,STR22-00048
49808248,"Homey Stay on Hoover Way Bozeman, MT!",163200599,Julie,,Bozeman,45.70094,-111.07488,Entire home/apt,258,2,117,2024-08-13,2.97,1,138,24,STR21-00017
50073308,Valley west Condo,167100607,Dillon,,Bozeman,45.6841229077419,-111.10380332820125,Entire home/apt,229,1,46,2024-08-21,4.50,1,12,46,STR24-00000
50075610,The Fox Den in Downtown Bozeman,219491,Elinor (Ellie),,Bozeman,45.678143,-111.047562,Entire home/apt,157,1,183,2024-08-27,4.66,3,265,49,STR23-00116
50191565,The City Slicker -  Spacious 3 Bedroom Luxury Town,158595657,Mountain Home,,Bozeman,45.683912,-111.039173,Entire home/apt,800,1,44,2024-08-22,1.22,39,326,17,STR22-00098
50196973,"Bozeman Retreat: Hip, Clean, Comfortable, Downtown",103773075,Bozeman Montana,,Bozeman,45.684978,-111.041138,Entire home/apt,,3,34,2024-08-09,0.88,4,0,10,STR21-00013
50246548,Bozeman 406 Downtown Loft with Indoor Parking!,3083856,Carrie,,Bozeman,45.678143,-111.047562,Entire home/apt,239,2,145,2024-08-30,3.85,2,238,49,STR23-19013
50268142,Airy Summit Guesthouse with Mountain Views,17222868,Leah,,Bozeman,45.71015,-111.08063,Entire home/apt,140,28,34,2024-08-16,0.87,1,334,7,
50306115,The Corner Cottage-Adorable Home Within Walking Di,158595657,Mountain Home,,Bozeman,45.684452,-111.03921,Entire home/apt,250,1,21,2024-05-27,0.60,39,77,3,STR23-22345
50372449,Perkins Perch,8224408,Paul,,Bozeman,45.68446,-111.03054,Entire home/apt,356,4,16,2024-06-28,0.48,22,87,4,str21-00016
50520697,Downtown Bungalow - front door,26925375,Loretta & Jack,,Bozeman,45.67758,-111.03448,Entire home/apt,165,1,52,2024-06-18,1.33,2,12,15,STR23-00008
50545056,Northside Nook  -  Adorable Studio with Loft,126115316,Brady,,Bozeman,45.68236,-111.02455,Entire home/apt,183,2,67,2024-09-04,2.27,1,15,18,STR22-00013
50570285,Downtown Modern Bungalow - 3BR w/ Hot Tub,147570980,Catherine,,Bozeman,45.67004,-111.04376,Entire home/apt,133,27,5,2024-08-03,0.15,1,168,2,
50675728,Luna Lodge - Downtown Bozeman with indoor parking,87338185,Carrie,,Bozeman,45.678093,-111.046989,Entire home/apt,206,2,75,2024-09-02,2.40,2,151,24,STR21-00062
50708956,Brand New! Mtn Views+Outdoor Fireplace+Workspaces,112975939,Haley,,Bozeman,45.69044,-111.11082,Entire home/apt,,3,68,2024-07-29,1.76,1,0,6,STR23-84595
50912777,Beall Street Bungalow-No cleaning fees/checklist,44596719,Jade,,Bozeman,45.68119,-111.03468,Entire home/apt,310,1,229,2024-08-19,6.64,2,326,84,STR23-00141
50980152,Downtown Guesthouse,62405798,Ana,,Bozeman,45.674362,-111.033211,Entire home/apt,133,3,209,2024-08-17,5.65,1,25,58,STR21-00019
50980860,Downtown Villa,8224408,Paul,,Bozeman,45.68353,-111.0355,Entire home/apt,376,4,17,2024-06-09,0.45,22,255,4,str23-00138
51088432,GORGEOUS SOBO Urban Loft in Downtown Bozeman,21497881,Victoria,,Bozeman,45.67872,-111.04854,Entire home/apt,155,28,96,2024-08-01,2.66,1,211,34,STR23-00128
51127349,"North Bozeman Loft, Queen bed, Full Kitchen,W/D",62778374,John,,Bozeman,45.68804,-111.03484,Entire home/apt,169,3,60,2024-08-30,1.58,1,73,13,STR21-00028
51169850,Chic Bozeman Getaway,56404884,Sharon,,Bozeman,45.70245,-111.073448,Entire home/apt,292,2,80,2024-09-02,2.27,1,49,17,STR21-00048
51214592,The Cozy Nest Condo at The Farquharson Flats,290273936,Mike,,Bozeman,45.70478,-111.02665,Entire home/apt,99,30,77,2024-05-12,2.32,1,248,9,
51225637,Midtown Birdhouse,414692326,Kenneth,,Bozeman,45.68094,-111.04684,Entire home/apt,124,2,95,2024-09-04,2.51,1,336,25,STR23-20495
51244535,Adorable 1 bedroom in Bozeman w/off street parking,53146419,Olivia,,Bozeman,45.63512,-111.03432,Entire home/apt,88,5,14,2024-05-09,0.38,1,6,3,
51361417,Welcoming 3 BDRM/2.5 BA home—sleeps up to 9!,44712267,Emily,,Bozeman,45.68777,-111.05505,Entire home/apt,360,3,86,2024-08-20,2.29,1,62,23,STR22-00007
51421125,Comfy Modern Industrial 1 Bedroom Condo,416457956,Sean,,Bozeman,45.69865,-111.04675,Entire home/apt,135,2,59,2024-09-02,1.58,1,53,16,STR23-00193
51543047,Heart of Bozeman: Two-Bedroom Private Suite,391326883,Ken,,Bozeman,45.68758,-111.06143,Entire home/apt,202,1,106,2024-08-27,2.84,1,9,29,STR23-00188
51747515,Bozeman Southside Retreat - 30+ Night Rental Home,158595657,Mountain Home,,Bozeman,45.64361,-111.06736,Entire home/apt,167,1,0,,,39,297,0,STR23-12345
51747517,Heart of Bozeman - Luxury Condo in Downtown Bozema,158595657,Mountain Home,,Bozeman,45.67944,-111.03821,Entire home/apt,97,1,0,,,39,269,0,STR23-12345
51747520,Peak View Townhome - Modern Townhome with Amazing,158595657,Mountain Home,,Bozeman,45.64791,-111.06808,Entire home/apt,150,27,0,,,39,326,0,
51747521,Skyview Penthouse- Luxury penthouse in downtown Bo,158595657,Mountain Home,,Bozeman,45.6797,-111.03749,Entire home/apt,150,27,1,2024-03-30,0.19,39,95,1,
51747523,Bridger View Loft -New 30+ Day Furnished Rental Ne,158595657,Mountain Home,,Bozeman,45.68319,-111.02188,Entire home/apt,127,1,0,,,39,216,0,STR23-12345
51825573,Downtown Bozeman Western Cottage,1259005,Alexandria,,Bozeman,45.68239,-111.02943,Entire home/apt,229,2,111,2024-09-04,3.08,1,19,39,STR22-00056
52005720,ADU208: Immaculate 1-bedroom downtown ADU,103773075,Bozeman Montana,,Bozeman,45.685394,-111.034073,Entire home/apt,214,2,52,2024-08-31,1.46,4,308,19,STR21-00036
52225142,Western Magic - 3 Bedroom + Office Bozeman Condo,9358423,Julie,,Bozeman,45.68662,-111.11566,Entire home/apt,245,30,37,2024-06-04,1.04,1,209,5,
52225520,Meadowlark Suite,20710905,Jacquie,,Bozeman,45.67527,-111.0467,Entire home/apt,137,2,133,2024-09-03,3.78,1,122,32,STR21-00038
52258846,The Cat`s Meow,104010331,Dream MT,,Bozeman,45.68864,-111.04312,Entire home/apt,352,30,18,2023-07-17,0.50,5,352,0,
52281958,Olive House - downtown retreat,7161309,Orlando,,Bozeman,45.6776,-111.04815,Entire home/apt,159,3,134,2024-08-22,3.96,3,150,39,STR23-00123
52282359,Brightly remodeled home walking distance to town.,22311745,Julie,,Bozeman,45.66389,-111.04308,Entire home/apt,220,30,3,2024-04-30,0.09,1,279,1,
52303432,Access to all things Bozeman - with indoor parking,271534497,Jason,,Bozeman,45.67758,-111.04696,Entire home/apt,175,3,55,2024-08-20,1.59,2,320,21,STR23-00163
52305194,Bozeman Prairie Craftsman,423332913,Mark,,Bozeman,45.69842,-111.08659,Entire home/apt,395,2,36,2024-09-01,1.01,1,117,12,STR24-00011
52425494,"Access Friendly Location. Airport, MSU & Trails",242945835,Stephanie,,Bozeman,45.707873218880685,-111.08126866491305,Entire home/apt,,1,49,2024-08-16,1.40,1,1,8,STR24-00019
52436764,Private 2 Bedroom Suite - Near Downtown & MSU,3502709,Dylan,,Bozeman,45.67581,-111.05659,Entire home/apt,172,1,224,2024-09-01,6.75,1,44,50,str21-00051
52441838,Quiet 1-Bedroom guest suite with hot tub access!,35291991,Tiera,,Bozeman,45.71440887451172,-111.02945709228516,Entire home/apt,118,2,71,2024-08-20,2.00,1,348,35,STR23-00178
52457187,"King Bed, Workstation, & Fast WiFi",357080696,Cooper,,Bozeman,45.68765,-111.06442,Entire home/apt,263,30,13,2024-08-03,0.39,1,299,4,
52513808,Modern Midtown Loft,425045303,Jamie And Luke,,Bozeman,45.68719,-111.04393,Entire home/apt,214,3,57,2024-09-03,1.77,1,248,20,STR23-00148
52537069,"3 bedroom,Top Floor blocks from downtown",374451536,Dan,,Bozeman,45.6832604185712,-111.04303887747903,Entire home/apt,436,30,58,2023-09-18,1.65,3,127,3,
52570170,**Downtown Bozeman Historic Main Street Condo**,12702811,Carla,,Bozeman,45.67941,-111.03955,Entire home/apt,244,3,59,2024-08-16,1.78,3,354,15,STR21-00056
52594473,Peaceful 3 bedroom condo,30465071,Dave,,Bozeman,45.6828,-111.07667,Private room,98,30,2,2022-07-25,0.06,1,98,0,
52610317,Downtown Bozeman Main Street Suite,12702811,Carla,,Bozeman,45.68005,-111.03929,Entire home/apt,271,3,93,2024-09-02,3.07,3,324,34,STR22-00005
52615844,Loft w/balcony views & grill near Downtown & MSU,78849013,Stay Montana,,Bozeman,45.69987,-111.04525,Entire home/apt,181,1,34,2024-08-26,0.99,12,342,5,STR22-00018
52629865,Mid-Century Bozeman Townhome ~ 1 Mi to Dtwn!,122381278,Evolve,,Bozeman,45.66863,-111.04056,Entire home/apt,82,30,7,2024-05-17,0.23,12,334,3,
52809552,Dwell Skyview,8224408,Paul,,Bozeman,45.682308,-111.027911,Entire home/apt,249,4,15,2024-04-29,0.44,22,182,4,str22-00017
52864546,Cheerful 5 bedroom residential home .,428015297,Brian,,Bozeman,45.70222,-111.01177,Entire home/apt,800,30,4,2023-12-21,0.15,1,363,1,
52874624,Grand Mountain Getaway: 2 Mi to Dtwn Bozeman!,122381278,Evolve,,Bozeman,45.64698,-111.03991,Entire home/apt,107,30,1,2022-02-20,0.03,12,36,0,
52894917,"Large Home w/ Patio & Yard, 2 Mi to Downtown",122381278,Evolve,,Bozeman,45.66021,-111.02286,Entire home/apt,395,30,19,2023-11-05,0.55,12,326,4,
53149809,Midtown Retreat - Condo w/ great location for skii,158595657,Mountain Home,,Bozeman,45.687916,-111.044533,Entire home/apt,260,1,23,2024-07-31,0.74,39,326,6,STR22-00106
53151215,DOWNTOWN BOZEMAN Condo Monthly Rental,417219481,Olivia,,Bozeman,45.67944,-111.03692,Entire home/apt,175,30,1,2022-09-02,0.04,1,95,0,
53281258,Luxury at it's best! King 1 bed studio Super Host!,225774632,Joe And Michelle,,Bozeman,45.68692,-111.04542,Entire home/apt,279,2,25,2024-09-01,0.75,3,348,16,STR23-00080
53395300,The Nest - Great Value! Cozy ADU Close To Downtown,158595657,Mountain Home,,Bozeman,45.683842,-111.039383,Entire home/apt,245,1,20,2024-07-30,0.60,39,347,2,STR22-00093
53444312,"Cozy 3 Room Home - Near Downtown, MSU, Yellowstone",191771128,Muneer,,Bozeman,45.68708,-111.11291,Entire home/apt,240,3,60,2024-08-26,2.25,1,148,16,Exempt
53493470,Downtown Cowboy Condo on Main,194602628,Lori,,Bozeman,45.678993,-111.022896,Entire home/apt,265,2,119,2024-09-02,3.60,1,210,40,STR21-00053
53607095,Amazing Montana Decor Condo!,225774632,Joe And Michelle,,Bozeman,45.68799,-111.04346,Entire home/apt,279,2,45,2024-08-25,1.38,3,330,22,STR23-00081
53611532,Renovated Townhouse in the Heart of Bozeman,324665946,James,,Bozeman,45.68934,-111.04311,Entire home/apt,192,3,63,2024-09-01,2.26,1,160,18,STR23-00098
53614256,Montana Luxury Condo at its Best!,225774632,Joe And Michelle,,Bozeman,45.68845,-111.04488,Entire home/apt,429,2,42,2024-09-01,1.27,3,246,17,STR23-00079
53631171,Lovely 3 Bedroom Condo Near MSU and Downtown #C,434235941,Tuyet Ngan Thi,,Bozeman,45.6756,-111.06407,Entire home/apt,173,1,73,2024-09-01,2.23,2,328,36,Str23-00127
53663663,Studio apartment sits above restaurants & bars,339686590,Shaylee,,Bozeman,45.68693,-111.04391,Entire home/apt,186,30,49,2023-10-16,1.50,1,339,4,
53679965,Private suite / Cali king bed / beautiful Bozeman,19442684,John,,Bozeman,45.67677,-111.07857,Private room,399,4,41,2023-09-25,1.27,1,364,2,STR45-46382
53699638,Gallatin Getaway,104010331,Dream MT,,Bozeman,45.713802337646484,-111.07494354248047,Entire home/apt,220,30,6,2022-07-03,0.19,5,360,0,
53740492,New!  Wonderful location! The Amble on Inn.,20374203,Laura,,Bozeman,45.68156,-111.04654,Entire home/apt,285,3,42,2024-08-28,1.49,1,258,20,STR22-00014
53888773,Cottage with sauna in downtown Bozeman,60108530,Lark,,Bozeman,45.68372,-111.02553,Entire home/apt,204,2,207,2024-09-03,6.64,1,329,85,STR23-00059
54034685,South Bozeman Betty,8224408,Paul,,Bozeman,45.67464,-111.03546,Entire home/apt,396,4,21,2024-03-26,0.66,22,278,5,str23-00139
54241392,Peaceful room w/ private bathroom,162342143,Evelyn,,Bozeman,45.67445,-111.08531,Private room,86,1,106,2024-08-28,3.39,1,64,36,Exempt
517215584943706040,💥New! 👑KING BEDS 🐶Pets📍Location ⛰Views 🔹Modern,282205909,JJ & Heather,,Bozeman,45.7015,-111.07297,Entire home/apt,125,30,3,2023-11-24,0.13,1,330,1,
537860368072032340,Bozeman Cozy Condo,97952734,Brandy,,Bozeman,45.70885,-111.08043,Entire home/apt,149,30,70,2024-08-01,2.21,1,247,11,
546425566378883463,Modern Getaway in Downtown Bozeman!,441798626,Renee,,Bozeman,45.67716,-111.05729,Entire home/apt,375,3,28,2024-07-22,0.92,2,297,6,STR23-00233
548783269779670430,Modern Downtown - Walk to Everything!!,370721732,Rebecca,,Bozeman,45.67235,-111.0466,Entire home/apt,251,1,248,2024-09-04,7.82,1,139,99,STR23-00167
552884755359876744,Westlake Retreat:Midtown BZN,87300632,Liz,,Bozeman,45.68846252711537,-111.04555386511979,Entire home/apt,258,2,51,2024-09-02,1.66,19,107,17,STR23-00022
553433994880561912,"Luxury Bozeman, Montana Cottage Rental",9851660,Tanya,,Bozeman,45.670395,-111.007668,Entire home/apt,188,2,22,2024-09-04,1.36,1,347,17,STR23-00046
553665581841208231,"Contemporary Cottage-Close to MSU, DTWN & HOSP.",7704883,Christyn,,Bozeman,45.67017,-111.0084,Entire home/apt,253,2,25,2024-07-06,0.82,1,162,10,STR23-00154
554209298323260405,"Modern Lux Cottage, Mtn Views, Close to Downtown",19523133,Pele,,Bozeman,45.66952,-111.00864,Entire home/apt,233,2,40,2024-03-25,1.30,2,77,10,STR23-00024
554494826131033621,Charming Home by the Park with a Hot Tub,283815228,Michael,,Bozeman,45.68722,-111.08746,Entire home/apt,170,30,14,2024-06-15,0.48,1,157,5,
557817837659306237,Original Bozeman Farmhouse,149465780,Cathleen,,Bozeman,45.67585,-111.03754,Entire home/apt,650,30,0,,,1,346,0,
559527062706136123,30-day rental in South Bozeman minutes MSU,78849013,Stay Montana,,Bozeman,45.64789,-111.06953,Entire home/apt,128,30,3,2023-04-30,0.11,12,297,0,
561717640997313387,Mntn Views - 5 mins from MSU/dwntwn & hot tub!,215007281,Jack,,Bozeman,45.66922,-111.00741,Entire home/apt,208,2,22,2024-08-12,1.09,1,104,18,STR22-00075
565095812826326318,3 bed/2 bath MTN View Ranch Style Home-DT 1 mile,324938857,Laura,,Bozeman,45.67472,-111.11597,Entire home/apt,265,2,20,2024-07-21,0.73,1,83,7,STR23-00121
566507802395312389,"Modern, new, bright, 3 bdrm townhouse; WFH spaces.",87144196,Juli,,Bozeman,45.69038,-111.112,Entire home/apt,145,30,6,2024-06-15,0.22,1,212,2,
567679385572369303,"Affordable, Cozy, Basemnt 2 Bdrm",25065063,Kura,,Bozeman,45.68379,-111.03785,Entire home/apt,261,30,35,2023-08-03,1.78,1,29,0,
570187917929856190,The Adventurer's Den - Downtown Bozeman,85914608,John,,Bozeman,45.68202,-111.04917,Entire home/apt,185,1,171,2024-08-22,6.85,2,67,83,STR23-00158
573400389346700864,South Tracy Place in Historic Downtown Bozeman,127451313,Pamela,,Bozeman,45.673515,-111.03756,Entire home/apt,269,1,105,2024-08-20,3.50,1,331,41,Str23-00153
577635693880635570,"Modern Downtown Condo, block off Main Street!",102597941,Tom,,Bozeman,45.67809,-111.04699,Entire home/apt,158,3,85,2024-09-04,3.07,1,64,26,STR21-00014
580390397040922793,"Sweet condo 3 bedroom near MSU, downtown Bozeman",434235941,Tuyet Ngan Thi,,Bozeman,45.67516,-111.06284,Entire home/apt,166,1,41,2024-08-31,1.37,2,315,13,Str23-00127
582075717033605282,"Large Townhome w/ Fenced Yard, 4 miles to Downtown",59950618,Kellen,,Bozeman,45.69057,-111.10839,Entire home/apt,234,2,74,2024-09-01,2.48,1,108,36,STR22-00011
588475152538336095,Historic 4 Bdrm w/ Hot Tub- Between MSU & Main St.,91589612,Joanna,,Bozeman,45.67448,-111.04925,Entire home/apt,500,3,43,2024-05-12,1.58,1,306,11,STR24-00117
588556801205015597,"Brick and Iron House, NE Bozeman",143611149,Teri,,Bozeman,45.6828,-111.02837,Entire home/apt,223,2,55,2024-08-11,2.57,1,323,24,STR22-00096
590006855129005370,Downtown Bozeman Condo-Sleeps 5 - Walk to Downtown,3083856,Carrie,,Bozeman,45.67784,-111.04811,Entire home/apt,239,2,79,2024-09-01,2.69,2,82,23,STR23-32377
601374649522692032,Beautiful home in the heart of Gallatin Valley.,7003839,Taylor,,Bozeman,45.68696,-111.09331,Entire home/apt,311,3,42,2024-08-23,1.49,1,345,10,STR22-00015
606641041131550235,The Downtown Bozeman Guest House,30062388,Cary,,Bozeman,45.68107,-111.03519,Entire home/apt,361,3,58,2024-08-25,2.24,1,327,27,STR23-00083
607292612970501183,"BEAR 🐻 bedroom in central Bozeman, ladies only",69417001,Louisa,,Bozeman,45.67741,-111.05991,Private room,68,27,14,2023-07-30,0.50,6,154,0,
607365320794077990,"FOX 🦊 bedroom in central Bozeman, ladies only",69417001,Louisa,,Bozeman,45.67687,-111.06147,Private room,80,28,9,2024-07-28,0.33,6,143,5,
609294509698157532,Stylish 2-br condo in charming downtown Bozeman,425903673,Patricia,,Bozeman,45.67801754053326,-111.0468779406456,Entire home/apt,204,2,88,2024-08-30,3.33,1,331,39,STR22-00044
611640860554506390,Blue Hem on Bozeman 1-Month Min,8224408,Paul,,Bozeman,45.68299,-111.03378,Entire home/apt,313,30,1,2022-11-05,0.04,22,354,0,
612893881849188932,Yellowstone | Montana Made Condo | Near MSU,441896318,Payton,,Bozeman,45.65089,-111.06771,Entire home/apt,168,2,82,2024-08-23,2.88,11,319,13,STR24-00015
618334957573105453,"Modern Guest Suite, 3 Miles from Downtown Bozeman",49756188,Marissa,,Bozeman,45.64664,-111.06569,Entire home/apt,172,2,78,2024-08-28,2.97,1,241,25,STR22-00077
620357586433612824,Play in the mountains & stay downtown!,40742998,Katie,,Bozeman,45.68145,-111.04979,Entire home/apt,160,30,51,2024-07-30,1.86,1,163,7,
620806144709121248,Cozy 2 bedroom townhouse near downtown Bozeman.,322166386,Han,,Bozeman,45.682636,-111.058601,Entire home/apt,155,3,82,2024-08-28,3.46,1,125,26,STR22-00065
625945698382957503,Casa Opa - Immaculate luxury townhome just a few b,158595657,Mountain Home,,Bozeman,45.683735,-111.041245,Entire home/apt,800,1,15,2024-07-15,0.57,39,317,10,STR22-00099
626166007252132576,4-Bedroom House in Central Bozeman,68861172,Erica,,Bozeman,45.68995,-111.05319,Entire home/apt,,2,32,2024-08-04,1.22,1,0,9,STR23-00044
629234668508392975,Garden Basement Apartment,20214941,Alli,,Bozeman,45.66106,-111.0353,Entire home/apt,163,3,46,2024-08-20,1.70,1,91,24,STR23-00089
629671506047024108,Bozeman Bungalow Downtown,6542194,Jenny,,Bozeman,45.6813371,-111.0297002,Entire home/apt,180,2,103,2024-08-23,4.38,1,305,48,STR22-00072
631893047184397847,New cozy modern condo near MSU,460235948,Callahan,,Bozeman,45.651386,-111.068047,Entire home/apt,179,1,65,2024-08-25,2.36,1,345,17,STR24-00007
635359568019045907,New Chalet/Mins to Downtown/MSU/Hike/Fish/Ski,7732231,Tara,,Bozeman,45.68305,-111.10158,Entire home/apt,153,2,102,2024-08-29,3.97,1,344,48,STR23-00020
636007021944503844,Modern guesthouse in Bozeman,9859988,Tobi,,Bozeman,45.68936,-111.09333,Entire home/apt,156,2,128,2024-09-02,4.66,1,160,45,STR23-00039
639045968795630514,Riverside Townhome,432624625,Debra,,Bozeman,45.729839,-111.067642,Entire home/apt,125,30,1,2022-08-06,0.04,1,138,0,
640809261320548067,Bozeman Bison Bunker - Near Montana State MSU,462304758,Leslie,,Bozeman,45.65155,-111.07762,Entire home/apt,175,1,62,2024-09-05,2.42,1,347,33,STR22-00067
641334978923453922,Historical 2 Bedroom  House Downtown (on Main St.),462293753,Yanfei,,Bozeman,45.67962,-111.04536,Entire home/apt,257,1,130,2024-08-26,4.76,2,335,50,STR22-00019
